Komentar,Sentimen
"['why', 'financial', 'management', 'important', 'cbagaimana', 'pengelolaan', 'keuangan', 'menghadapi', 'nlink', 'daftar', 'key', 'for', 'akeyodia', 'kikysaputri', 'tempur', 'dayak', 'fitritropica', 'webinarfree']",Positif
"['dijamin', 'aman', 'ancaman', 'indonesiatanparesesi', 'ekonomiindonesia']",Negatif
"['samsullbahr', 'hebat', 'tumbuh', 'global']",Negatif
"['dunia', 'terancam', 'mengalami', 'reflasi', 'kondisi', 'disertai', 'tingkat', 'inflasi', 'sanggupkah', 'selamat', 'nsaksikan', 'economicchallengesmetrotv', 'episode', 'was', 'was', 'dampak', 'reflasi', 'selasa', 'wib']",Positif
"['diprediksi', 'berdampak', 'pelaku', 'industri', 'otomotif']",Positif
"['video', 'jurus', 'siapkan', 'dana', 'darurat', 'hadapi']",Positif
"['aman', 'ancaman', 'indonesiatanparesesi', 'ekonomiindonesia']",Positif
"['umkm', 'rakyat', 'terangkat', 'membantu', 'perekonomian', 'negara', 'terbebas', 'kinerjabriq']",Positif
"['udah', 'hemat', 'takut']",Positif
"['aman', 'ancaman', 'indonesiatanparesesi', 'ekonomiindonesia']",Positif
"['status', 'karyawannya', 'kontrak', 'alasan', 'perusahaannya', 'portfolio', 'bisnisnya', 'nggak', 'sestabil', 'kantor', 'skrg', 'takut', 'cut', 'off', 'pindah', 'tawaran', 'gaji', 'lumayan']",Negatif
"['xef', 'xbc', 'xaa', 'xaa', 'npresident', 'nekonomi', 'xae', 'tumbuh', 'global', 'bersamaperkuatnkri', 'bersamaperkuatnkri']",Negatif
"['ancaman', 'serius', 'percepatanekonomimaju', 'jokowihebat']",Positif
"['xef', 'xbc', 'xaa', 'xaa', 'npresident', 'negara', 'xae', 'tumbuh', 'bersamaperkuatnkri', 'bersamaperkuatnkri']",Negatif
"['penasaran', 'umkm', 'penyelamat', 'menghadapi', 'nuntuk', 'jawabannya', 'langsung', 'cek', 'postingan', 'resesiglobal', 'resesiekonomi', 'ekonomiglobal', 'umkm', 'kontrakhukum', 'legal', 'hukum', 'legalitas']",Negatif
"['prediksi', 'mengemukakan', 'muncul', 'gejala', 'radikalisme', 'terorisme', 'menyusul', 'dunia', 'prediksi', 'memicu', 'pemangku', 'kebijakan', 'meningkatkan', 'kewaspadaan', 'nselengkapnya']",Negatif
"['video', 'mata', 'yuk', 'cek', 'kantongmu']",Positif
"['optimis', 'aman', 'ancaman', 'hargabahanpokok', 'bahanpokokstabil', 'stockbahanpokok', 'bbmterkendali']",Positif
"['eur', 'usd', 'terekspos', 'zona', 'euro', 'hadapi', 'pidato', 'the', 'fed', 'powell', 'fokus', 'eurusd', 'fed', 'ecb', 'seo', 'inflation']",Positif
"['optimisme', 'sektor', 'pariwisata', 'bertumbuh', 'bayang', 'bayang', 'global', 'wisatawan', 'domestik', 'tembus', 'juta', 'orang', 'rekor', 'tertinggi', 'pandemi']",Negatif
"['bersamaperkuatnkri', 'npresiden', 'negara', 'tumbuh']",Positif
"['perekonomianindonesia', 'npengelolaan', 'anggaran', 'menjauh', 'resiko', 'kemenkeu', 'inflasi']",Positif
"['optimistis', 'sektor', 'pariwisata', 'bertumbuh', 'bayang', 'bayang', 'global']",Positif
"['presiden', 'negara', 'tumbuh', 'bersamaperkuatnkri']",Positif
"['tumbuh', 'nsaat', 'global', 'bersamaperkuatnkri']",Positif
"['hutang', 'sulit', 'deh', 'nilustrasi', 'dapet', 'update', 'terkini', 'utang', 'negeri', 'tekan', 'aman', 'nketaatan', 'bayar', 'pajak', 'kemandirian', 'pembiayaan', 'pembangunan']",Negatif
"['pascapandemi', 'menghadapi', 'tantangan', 'ancaman', 'akibat', 'krisis', 'global', 'kondisi', 'peran', 'merek', 'asli', 'diharapkan', 'memenuhi', 'kebutuhan', 'masyarakat', 'menggerakkan', 'roda', 'tanah', 'air']",Positif
"['menkeuangan', 'negara', 'spt', 'jepang', 'amerika', 'maju', 'utangnya', 'utang', 'dimiliki', 'bangsa', 'msh', 'dlm', 'taraf', 'aman', 'terkendali', 'mengalami', 'krisis']",Positif
"['global', 'bank', 'ojk']",Negatif
"['penjualan', 'tiket', 'early', 'bird', 'pestapora', 'september', 'udah', 'full', 'booked', 'anti']",Positif
"['seks', 'hantu', 'ancam', 'korea', 'selatan']",Positif
"['besok', 'libur', 'sewa', 'pacar', 'doyoung', 'nct', 'johnny', 'nct', 'diajak', 'ngobrol', 'kucing', 'lucu', 'sampe', 'bahas', 'dampak', 'dunia', 'cuss', 'rep', 'carrd', 'bfrent', 'zonauang']",Positif
"['bukti', 'warga', 'doyan', 'belanja', 'dihantui']",Positif
"['bodoh', 'dek', 'posisi', 'dimata', 'dunia', 'nmakanya', 'sekolah', 'baca', 'njadi', 'orang', 'bodoh', 'sampe', 'ngga', 'negara', 'ndan', 'ngga', 'negara', 'hormati', 'karna', 'aman']",Positif
"['pemerintah', 'menjaga', 'kestbilan', 'perekonomian', 'ancaman', 'jokowipresidenku', 'pembangunanuntukrakyat', 'presidenjokowihebat', 'jokowimembangunnegeri', 'jokowimajubersamaindonesia', 'jokowibapakinfrastruktur', 'ganjarpilihanjokowi']",Positif
"['bahas', 'mas', 'gimana', 'nasib', 'twitter', 'dibeli', 'elon', 'musk']",Positif
"['orang', 'waras']",Positif
"['kebijakan', 'fsikal', 'terapkan', 'pemerintah', 'menjaga', 'kestabilan', 'ancaman', 'gejolak']",Positif
"['kang', 'emil', 'airlangga', 'hartarto', 'loloskan']",Negatif
"['memasuki', 'danske', 'bank', 'unitedstates', 'fed', 'growth', 'inflation', 'banks']",Negatif
"['isu', 'berjamaah', 'dunia', 'wejangan', 'pengendalian', 'inflasi', 'papua']",Positif
"['disaat', 'negara', 'jokowi', 'tumbuh', 'jokowimajubersamaindonesia', 'nmusiala', 'relawan', 'ziyech', 'taekook', 'morn', 'wendy', 'the', 'ccp', 'balenciagagroomers']",Positif
"['kebijakan', 'fsikal', 'terapkan', 'pemerintah', 'menjaga', 'kestabilan', 'ancaman', 'gejolak', 'jokowipresidenku', 'pembangunanuntukrakyat', 'presidenjokowihebat', 'jokowimembangunnegeri', 'jokowimajubersamaindonesia', 'jokowibapakinfrastruktur', 'ganjarpilihanjokowi']",Positif
"['kazimir', 'ecb', 'risiko', 'zona', 'euro', 'meningkat', 'ecb', 'centralbanks', 'recession', 'eurusd']",Positif
"['knot', 'ecb', 'kepastian', 'ecb', 'centralbanks', 'eurusd', 'interestrate', 'inflation']",Negatif
"['menerapkan', 'fundamental', 'technical', 'analysis', 'historikal', 'covid', 'berinvestasi', 'aset', 'kripto', 'memiliki', 'peluang', 'inflasi', 'xbc', 'nbaca', 'selengkapnya', 'xef', 'kuncicoin']",Positif
"['hebatnya', 'jokowi', 'kondisi', 'prekonomian', 'dunia', 'dri', 'pda', 'negara', 'sekelas', 'amerika', 'udah', 'liat', 'vdeo', 'mhsiswa', 'indo', 'amerika', 'indo', 'ditengah', 'pandemi']",Negatif
"['dunia', 'mengalami', 'berdampak', 'sektor', 'industri', 'mengalami', 'pertumbuhan', 'mencapai', 'persen']",Positif
"['zona', 'euro', 'danske', 'bank', 'eurozone', 'growth', 'inflation', 'banks']",Negatif
"['tumbuh', 'persen', 'global']",Positif
"['investasi', 'ditingkatkan', 'membangun', 'menguatkan', 'pasar', 'domestik', 'ancaman', 'krisis', 'global', 'diprediksi', 'memanas', 'afterb', 'arsjadrasjid', 'kadinindonesia', 'inklusifkolaboratif']",Positif
"['negara', 'parah', 'njustru', 'salah', 'negara', 'ketahanan']",Positif
"['tunggu', 'sampe', 'setahunn', 'nder', 'dpt', 'gaji', 'aman', 'setakut', 'cari', 'info', 'ttg', 'baca', 'seluk', 'beluk', 'berbagau', 'sumber', 'liat', 'tiktok', 'langsung', 'nyangkut', 'otak']",Negatif
"['tumbuh', 'jokowi', 'waspada', 'global', 'sulit', 'dihitung', 'diprediksi', 'noleh', 'kerja', 'keras', 'menghindari', 'prankgbk']",Positif
"['tumbuh', 'persen', 'kuartal', 'ketiga', 'badai', 'njokowi', 'negara', 'mengalami', 'kesulitan', 'beruntung', 'mengendalikan']",Positif
"['sangka', 'nekonomi', 'tumbuh', 'global', 'nanya', 'forensik', 'penjilat', 'shopee', 'sonyejin', 'prankgbk', 'kasad', 'dudung', 'sibirubiru']",Positif
"['selamat', 'tinggal', 'tumbuh']",Negatif
"['yuk', 'join', 'indotelko', 'forum', 'strategi', 'indistri', 'digital', 'menghadapi', 'global', 'ndaftar', 'seat', 'terbatas', 'indotelko', 'ict', 'hutindotelko']",Positif
"['kepala', 'negara', 'mengungkap', 'negara', 'kuat', 'menahan', 'gejala', 'global', 'kewaspadaan', 'bertahan', 'angka', 'pertumbuhan', 'persen', 'nglobal', 'leadership', 'award', 'apresiasijokowi']",Negatif
"['gubernur', 'jawa', 'barat', 'ridwan', 'kamil', 'memuji', 'kinerja', 'menteri', 'koordinator', 'bidang', 'perekonomian', 'gubernur', 'jabar', 'airlangga', 'berhasil', 'meloloskan', 'ancaman', 'bersamajuara']",Positif
"['presiden', 'jokowi', 'negara', 'mengalami', 'perekonomian', 'tumbuh', 'qatar']",Negatif
"['khawatir', 'jokowi', 'optimis', 'tumbuh', 'persen', 'global', 'nnia', 'ramadhani', 'pidi', 'baiq', 'shopee', 'maroko', 'prankgbk', 'sibirubiru', 'directed', 'tempur', 'smtown', 'sonyejin', 'kapolres', 'taekook']",Negatif
"['ihsg', 'bursa', 'efek', 'bei', 'senin', 'pagi', 'melemah', 'seiring', 'meningkatnya', 'risiko', 'global']",Negatif
"['presiden', 'tumbuh', 'persen', 'global', 'jokowi', 'global']",Positif
"['kondisi', 'keuangan', 'dunia', 'bagus', 'bagus', 'info', 'waspada', 'kondisi', 'keuangan', 'pribadi']",Positif
['menerpa'],Positif
"['rumus', 'gdp', 'growth', 'gdp', 'konsumsi', 'warganya', 'nselama', 'berputar', 'warga', 'kasih', 'makan', 'cepat', 'pulih']",Positif
"['rakyat', 'pandai', 'bersyukur', 'kinerjanya', 'jokowi', 'membawa', 'dunia']",Positif
"['cnbc', 'kabar', 'amerika', 'sinyal', 'dunia', 'batal']",Positif
"['tahan', 'serangan', 'krisis']",Positif
"['kebijakan', 'fiskal', 'pemerintah', 'menjaga', 'kestabilasasi', 'perekonomian', 'meredam', 'ancaman', 'gejolak', 'global', 'nrelawan', 'jerman', 'offside', 'nbelgia', 'muller', 'kroasia', 'germany', 'qatar', 'jokowipresidenku', 'jokowihebat', 'worldcupqatar']",Positif
"['mudah', 'pertanda', 'cikal', 'kena']",Positif
"['kayak', 'statement', 'sakti', 'kebal', 'nkayak', 'sapaa', 'gitu']",Positif
"['xbb', 'xbb', 'menjauh', 'nutang', 'negeri', 'uln', 'turun', 'tahunan', 'kuartal', 'npemerintah', 'berkomitmen', 'menjaga', 'kredibilitas', 'mengelola', 'uln', 'hati', 'hati', 'kredibel', 'akuntabel']",Positif
"['nikah', 'kawin', 'status', 'pernikahan']",Negatif
"['masyarakat', 'mestinya', 'khawtir', 'potensi', 'nselengkapnya']",Positif
"['horee', 'perekonomian', 'perkirakan', 'bagus', 'nmusiala', 'china', 'tidur', 'worldcup', 'germany', 'gavi', 'pemerintah']",Positif
"['optimistis', 'jokowi', 'pertumbuhan', 'nmusiala', 'china', 'tidur', 'worldcup', 'germany', 'gavi', 'spain', 'pagi', 'senin', 'jokowi']",Positif
"['analisa', 'nresesi', 'melanda']",Positif
"['done', 'moga', 'jadikan', 'peluang', 'kuat']",Positif
"['gelombang', 'phk', 'menerjang', 'rasakan', 'global', 'sindonews', 'bukanberitabiasa']",Positif
"['support', 'umkm', 'anti', 'anti', 'suram']",Positif
"['knp', 'wacana', 'taun', 'tenaga', 'kontrak', 'dihapuskan', 'pengangguran', 'huf']",Positif
"['pertumbuhan', 'kuartal', 'negatif', 'persentase', 'malas', 'baca', 'kasih', 'bandingin', 'coba', 'negara']",Positif
"['penduduk', 'nberapa', 'pdb', 'njika']",Positif
"['bandar', 'bola', 'menyaup', 'uang', 'rakyat', 'malam']",Positif
"['hebat', 'ngk', 'elu', 'kali', 'biang', 'kerok', 'berita', 'nsumber', 'berita', 'presiden', 'mecancel', 'tunggu', 'skrg']",Positif
"['cobak', 'jaken', 'bahas', 'isi', 'dokumen', 'asli', 'supersemar', 'perseteruan', 'australia', 'bahas', 'keturunan', 'adipati', 'cepu', 'munggah', 'gunung', 'lawu', 'nek', 'areke', 'seneng', 'random', 'cobak', 'takono', 'bahan', 'bakar', 'ufo', 'iku', 'opo', 'wkwkk']",Positif
"['dear', 'idelisteners', 'nresesi', 'berita', 'hangat', 'besarnya', 'atensi', 'financial', 'influencer', 'pemerintah', 'bertahan', 'ditengah', 'badai', 'global']",Positif
"['lolos', 'kena', 'taper', 'tantrum', 'parah', 'pemerintah', 'persiapan']",Positif
"['bri', 'berdampak', 'perekonomian', 'kinerjabriq']",Negatif
"['allah', 'enak', 'gua', 'gigit', 'lgsg', 'pengen', 'peluk', 'abangnya', 'dri', 'trus', 'kecup', 'manja', 'ngomongin']",Positif
"['negara', 'udah', 'maju', 'nsementara']",Negatif
"['phk', 'dampak', 'global']",Negatif
"['topik', 'bagus', 'dampak', 'global', 'oerekonomian']",Negatif
"['mikir', 'positifnya', 'perputaran', 'uang', 'kebituhan', 'konsumsi', 'nalhamdulillah', 'rakyat', 'menghadapi']",Positif
"['khawatir', 'jokowi', 'optimis', 'tumbuh', 'persen', 'global', 'kapolres', 'cianjur', 'bibble', 'lawson', 'sheeran', 'firstlove', 'mbappe', 'taekook', 'youth', 'kookie', 'joshua', 'jodohditanganantono', 'redvelvet']",Positif
"['dampak', 'nsimak', 'info', 'sosmaling', 'episode', 'kali', 'nnarahubung', 'ndhissa', 'dhissaashila', 'nzidan']",Positif
"['info', 'sosmaling', 'waspada', 'global', 'nhalo', 'fisika', 'nbeberapa', 'digemparkan', 'pernyataan', 'presiden', 'joko', 'widodo', 'kondisi', 'perekonomian', 'gelap']",Negatif
"['kali', 'pemerintah', 'survei', 'vocal', 'kolega', 'capres', 'njika', 'berpotensi', 'alternatif', 'isu', 'tunda', 'pemilu', 'alasan', 'uang', 'gbk', 'superman']",Positif
"['kayaknya', 'minim', 'deh', 'nikahan', 'mantep', 'betol', 'gue', 'yaa', 'nikahan']",Negatif
"['industri', 'manufaktur', 'bergeliat', 'ancaman']",Positif
[],Positif
"['peran', 'umkm', 'juru', 'selamat', 'mengatasi']",Negatif
"['semoga', 'ngga', 'kena', 'dampak', 'amin', 'amin']",Positif
"['pembangunan', 'infrastruktur', 'kontribusi', 'pemulihan', 'umkm', 'udah', 'kerasa', 'dampaknya', 'negara', 'aman', 'nusantarabersatu', 'infrastrukturuntuknegeri', 'indonesiamaju']",Negatif
"['pemerintah', 'memikirkan', 'solusi', 'holistik', 'sektor', 'industri', 'terjaga', 'ancaman', 'dunia', 'hadapi']",Positif
"['kayak', 'nobar', 'world', 'cup', 'gbk', 'party', 'buzzer', 'nkeliatan', 'brand', 'ambassador', 'udah', 'produk', 'partai', 'kepala', 'negara', 'modelnya', 'nlook', 'this', 'nkelakuan', 'suporternya', 'suporter', 'jepang']",Positif
"['rasakan', 'dampak', 'global', 'buktinya']",Positif
"['narasi', 'tolol', 'bin', 'goblok', 'loe', 'bandingin', 'negara', 'duni', 'dibawah', 'kepemimpinan', 'jokowi', 'sgt', 'stabil', 'tumbuh', 'negara', 'tolol', 'pelihara', 'dasar', 'kadrun']",Positif
"['kemampuan', 'bertahan', 'menunjukan', 'kemampuan', 'bangsa']",Negatif
"['jokowi', 'negara', 'tumbuh']",Negatif
"['phk', 'dampak', 'global', 'lengkapcepatberitanya', 'keuangan', 'ekonomiindonesia']",Positif
"['mengenal', 'sexs', 'buktinya', 'orang', 'hajatan']",Positif
"['syariah', 'daya', 'tarik', 'isu', 'depresi', 'kapitalisme', 'memiliki', 'potensi', 'berkembangnya', 'syariah']",Positif
"['negaranya', 'kena', 'dampak', 'global', 'beruntung', 'tinggal', 'dampak']",Negatif
"['syariah', 'daya', 'tarik', 'isu', 'depresi', 'kapitalisme', 'memiliki', 'potensi', 'berkembangnya', 'syariah', 'islamkaffah', 'simak', 'videonya', 'serba', 'serbi', 'mmc']",Positif
"['orang', 'usahakan', 'tambahan', 'penghasilan', 'njadi', 'ndunia', 'ntdk', 'nsemoga', 'bermanfaat']",Positif
"['google', 'wapres', 'saksi', 'memberatkan', 'ahok', 'sesumbar', 'bebas', 'covid', 'doa', 'qunut', 'kemarin', 'kebal', 'wali', 'doa', 'wirid']",Positif
"['ngiritiknya', 'mas', 'rizal', 'berkurang', 'bobotnya', 'skrg', 'pertumbuhan', 'disaat', 'dunia', 'coba', 'masukan', 'bgmn', 'pertumbuhan', 'ditunggu', 'komennya', 'mas']",Positif
"['hayoo', 'gass', 'jajannyaa', 'disimpen', 'takkut', 'mati', 'pade', 'zinah', 'bangga']",Negatif
"['pemerintah', 'memikirkan', 'solusi', 'holistik', 'sektor', 'industri', 'terjaga', 'ancaman', 'dunia', 'hadapi', 'arsjadrasjid', 'uuciptaker', 'inklusifkolaboratif']",Negatif
"['klaim', 'tumbuh', 'negara', 'jokowi', 'sombong', 'dipuji']",Positif
"['dihadapan', 'relawan', 'jokowi', 'negara', 'tumbuh']",Positif
"['ekonom', 'iaei', 'atasi', 'ancaman']",Positif
"['berkacalah', 'dunia', 'notabene', 'negara', 'mengalami', 'akibat', 'krisis', 'global', 'nbersyukurlah', 'bertahan', 'nsaya', 'memenang', 'bodoh', 'sekolah', 'sepintar']",Positif
"['keberhasilan', 'kesuksesan', 'tolak', 'ukurnya', 'dunia', 'mengajui', 'role', 'model', 'dunia', 'lolos', 'njangan', 'terpengaruh', 'orang', 'bernarasi', 'textbook', 'terpengaruh', 'perasaannya']",Positif
"['pamer', 'keberhasilan', 'jokowi', 'negara', 'tumbuh', 'persen', 'beritajogja', 'jogja', 'jogjaistimewa']",Negatif
"['rusia', 'resmi', 'hati', 'hati']",Positif
"['takut', 'kolaps', 'keterjang', 'dunia', 'bubar', 'ruu', 'kuhp']",Negatif
"['elo', 'mkn', 'idup', 'nyuk']",Positif
"['berharap', 'kuartal', 'indeks', 'umkm', 'meningkat', 'perekonomian', 'meningkat', 'terhindar', 'kinerjabriq']",Negatif
"['gelap', 'lho', 'ndi', 'emang', 'udah', 'kejadian', 'kondisinya', 'gimana', 'nso', 'far', 'aman', 'salahnya', 'prepare', 'emang', 'kejadian']",Negatif
['selamat'],Negatif
"['negara', 'mengalami', 'dibawah', 'kepemimpinan', 'presiden', 'jokowi', 'bertumbuh', 'tekanan', 'berat', 'pandemi', 'perang', 'rusia', 'ukraina', 'hadapi', 'nhasil', 'mengkhianati', 'kerja', 'keras', 'nyata']",Positif
"['arsjad', 'rasjid', 'menyebut', 'membutuhkan', 'solusi', 'holistik', 'pemerintah', 'pendekatan', 'menghadapi', 'gelombang', 'phk', 'menggerus', 'optimisme', 'dal', 'menghadapi', 'ancaman', 'afterb', 'arsjadrasjid', 'upahminimum', 'inklusifkolaboratif']",Positif
"['global', 'presiden', 'tumbuh', 'persen']",Positif
"['presiden', 'jokowi', 'tumbuh', 'persen', 'global']",Positif
"['anti', 'kebal', 'bps', 'menyebut', 'anti', 'san', 'pertumbuhan', 'triwulan']",Positif
"['negara', 'mengalami', 'ancaman', 'anak', 'muda', 'terbaik']",Positif
"['jokowi', 'pembangunan', 'infrastruktur', 'membuahkan', 'hasil', 'hindari']",Positif
"['presiden', 'joko', 'widodo', 'beberkan', 'capaian', 'global', 'menyebut', 'capaian', 'dipuji', 'puji', 'pemimpin', 'negara', 'pemimpin', 'melanjutkan', 'reputasi', 'global', 'pembangunan']",Positif
"['berandai', 'andai', 'opung', 'andaikan', 'bener', 'ogah', 'mampir', 'atap', 'covid', 'udah', 'bebas', 'opung']",Positif
"['pengamat', 'risiko']",Positif
"['masyarakat', 'jokowi', 'waspada', 'ancaman', 'global', 'sulit', 'diprediksi']",Positif
"['takut', 'namanya', 'pemerintah', 'memikirkan', 'matang', 'hadapi', 'jokowipresidenku', 'pembangunanuntukrakyat', 'presidenjokowihebat', 'jokowimembangunnegeri', 'jokowimajubersamaindonesia', 'jokowibapakinfrastruktur']",Positif
"['negara', 'alami', 'jokowi', 'ingatkan', 'mesti', 'waspada', 'terbaru', 'alami', 'berita']",Positif
"['populer', 'ruf', 'amin', 'selamat', 'ulamanya', 'berdoa', 'wirid', 'video', 'amin', 'berdoa']",Positif
"['jokowi', 'ditengah', 'global', 'tumbuh', 'persen']",Negatif
"['negara', 'alami', 'jokowi', 'ingatkan', 'waspada']",Positif
"['kondisi', 'global', 'negara', 'dunia', 'kesulitan', 'beruntungnya', 'mengendalikan']",Positif
"['jokowi', 'negara', 'tumbuh', 'beritasatu', 'mediainformasi', 'omkamidi']",Positif
['pengamat'],Positif
"['presiden', 'tumbuh', 'persen', 'global']",Positif
"['jokowi', 'negara', 'negara', 'tumbuh', 'persen', 'sariagri', 'pertanian']",Negatif
"['berharap', 'dunia', 'meramalkan', 'semangat', 'berjuang', 'kadinjabar', 'kadinkarasa', 'kamardagangindustri', 'kadinjabardaily', 'informasiterupdate', 'umkmnaikkelas']",Negatif
"['presiden', 'tumbuh', 'global']",Positif
"['aman', 'ancaman']",Positif
"['udah', 'brarti', 'tugas', 'utama', 'dijalankan', 'ngurus', 'negara', 'dijalanin', 'mngkn', 'skrg', 'dah', 'negara', 'kena', 'bersyukur', 'nikmat', 'skrg', 'tinggal', 'jga', 'tikus', 'koruptor']",Positif
"['pengamat', 'risiko']",Positif
"['presiden', 'joko', 'widodo', 'jokowi', 'negara', 'negara', 'tumbuh', 'kuartal', 'ketiga']",Positif
"['ancaman', 'nyata', 'strategi']",Positif
"['presiden', 'jokowi', 'negara', 'tumbuh', 'persen']",Positif
"['orang', 'slowdown', 'masyarakat', 'gapunya', 'duit', 'ngapa', 'udh', 'seminggu', 'gua', 'hunting', 'kek', 'org', 'gila', 'beli', 'ginian', 'gabisa', 'miliar', 'itungan', 'detik', 'abis', 'sinting']",Negatif
"['udah', 'duet', 'prabowo', 'prabowo', 'menang', 'telak', 'pilpres', 'putaran', 'adem', 'lewati']",Positif
"['aman', 'ancaman', 'global']",Positif
"['eks', 'ketua', 'wantimpres', 'aman', 'ancaman', 'global', 'terbaru', 'aman', 'ancaman']",Positif
"['global', 'mengancam', 'ekonom', 'aman']",Positif
"['pangsa', 'pasar', 'dinilai', 'aman', 'ancaman', 'global']",Positif
"['aman', 'ancaman', 'global']",Positif
"['top', 'news', 'koran', 'rakyat', 'merdeka', 'nwapres', 'kebal', 'doa', 'wali', 'nresesi', 'prediksi', 'manusia', 'urusan', 'rezeki', 'allah', 'atur']",Negatif
"['sejujurnya', 'terdampak', 'global', 'cari', 'undervalued', 'discount', 'property', 'dijual', 'ketemu', 'property', 'agent', 'kebanyakan', 'nawarin', 'cluster', 'barang', 'investor']",Negatif
"['bener', 'bener', 'global', 'nalias', 'nmaret', 'event', 'musik', 'jakarta', 'musisi', 'top', 'tier', 'negeri', 'xaf']",Negatif
"['pengamat', 'aman', 'ancaman', 'global', 'terbaru', 'aman', 'ancaman']",Positif
"['hitung', 'mundur', 'dugaan', 'saldo', 'tembus', 'triliunan', 'uang', 'tunai', 'illegal', 'masuk', 'rupiah', 'palsu', 'melejit']",Positif
"['tingginya', 'nilai', 'produksi', 'komoditi', 'pangan', 'negeri', 'lanyalla', 'melewati', 'sulit', 'npelambatan', 'lanyalla']",Positif
"['percayalah', 'aman', 'ancaman', 'global']",Positif
"['percayalah', 'aman', 'ancaman', 'global', 'resesiglobal']",Positif
"['ancaman', 'dampaknya']",Positif
"['pengamat', 'aman', 'ancaman', 'global']",Positif
"['pengamat', 'aman', 'ancaman', 'global']",Negatif
"['miliki', 'pangsa', 'pasar', 'aman', 'ancaman', 'global']",Negatif
"['eks', 'wantimpres', 'aman', 'ancaman', 'global']",Negatif
"['kerja', 'kerja', 'prioritas', 'penanganan', 'banjir', 'pengendalian', 'kemacetan', 'antisipasi', 'pemprov', 'dki', 'digalakkan', 'nmenuju', 'jakarta', 'maju', 'sejahtera', 'makmur', 'warganya', 'nsukses', 'jakarta']",Negatif
"['lihat', 'amerika', 'warganya', 'menggelandang', 'rumah', 'susah', 'makan', 'pongah', 'pakar', 'handal', 'dlm', 'negara', 'menjamin', 'pdbnya', 'dunia', 'global']",Positif
"['rakyat', 'cerdas', 'ngene', 'kena']",Positif
"['arsjad', 'rasjid', 'fundamental', 'kuat', 'trenasia']",Positif
"['lapor', 'menteri', 'pendidikan', 'kasian', 'president', 'pusing', 'mikirin', 'gimana', 'thn', 'cengkeraman']",Positif
"['faisal', 'basri']",Positif
"['wapres', 'ruf', 'amin', 'kena', 'salah', 'satunya', 'wali', 'doa', 'wirid', 'kumparanbisnis', 'dailyupdate']",Positif
"['rakyat', 'sangar', 'ngene', 'mosok', 'enek', 'bingung']",Positif
"['diyakini', 'mengalami', 'tergambar', 'proyeksi', 'pertumbuhan', 'jokowihebat', 'jokowibapakinfrastruktur', 'harigurunasional']",Positif
"['chat', 'topiknya', 'dampak', 'global']",Negatif
"['bye', 'nekonomi', 'tumbuh', 'npertumbuhan', 'mencapai', 'global', 'dibayangi', 'jokowihebat']",Positif
"['berita', 'melintas', 'beranda', 'bersyukur', 'lahir', 'hidup', 'negara', 'dimana', 'negara', 'bertahan', 'ditengah', 'keterpurukan', 'dunia', 'adh', 'salah', 'negara', 'kenal']",Negatif
"['maruf', 'amin', 'alami', 'wali', 'suka', 'berdoa', 'wirid', 'via']",Positif
"['sektor', 'umkm', 'perisai', 'menghadapi', 'tekanan', 'maklumlah', 'gaes', 'serapan', 'tenaga', 'kerja', 'umkm', 'khususny', 'sektor', 'mikro', 'kinerjabriq']",Positif
"['saksikan', 'podcast', 'terbaru', 'pekan', 'tema', 'hadapi', 'host', 'gilang', 'bhaskara', 'narasumber', 'manulife', 'william', 'soetrisno', 'premier', 'youtube', 'manulife', 'nlink', 'tayang']",Positif
"['didapuk', 'ketua', 'asean', 'bentuk', 'kepercayaan', 'masyarakat', 'asean', 'kemampuan', 'dlm', 'menghadapi', 'dihadapi', 'dunia', 'thn', 'jokowipemimpinglobal']",Positif
"['laporan', 'khusus', 'muncul', 'dunia', 'bangkitlah', 'umkm', 'sariagri', 'pertanian']",Positif
"['hadapi', 'global', 'ketua', 'dpd', 'produksi', 'komoditas', 'lokal', 'ditingkatkan', 'nsurabaya', 'ancaman', 'global', 'prioritas', 'program', 'kerja', 'pemerintah', 'mitigasi', 'antisipasi', 'cermat', 'lanyalla', 'lanyalla']",Positif
"['jurang', 'bullish']",Positif
"['bisnis', 'bersaing', 'nbiasanya', 'import', 'barang', 'jual', 'nsekarang', 'orang', 'import', 'barang', 'pabrik', 'diluar', 'nterus', 'bersaing']",Positif
"['rakyat', 'happy', 'happy', 'dunia', 'menghadapi', 'global', 'suka', 'presiden', 'jokowi', 'kebanyakan', 'keluh', 'kesahnya', 'kek', 'kek', 'emangnya', 'presiden', 'jokowi', 'kakekmu', 'loe', 'diturutin', 'yaa', 'orang', 'ikhlas']",Positif
"['kota', 'bogor', 'kota', 'hujan', 'nkota', 'bekasi', 'npenerimaan', 'pnbp', 'menggembirakan', 'ntanda', 'hadapi', 'ancaman', 'nupdate', 'apbn', 'apbnkita', 'npnbp', 'sda', 'migas', 'npnbp', 'sda', 'non', 'migas', 'npnbp', 'knd', 'npnbp', 'npendapatan', 'blu']",Negatif
"['nanyak', 'nii', 'skrg', 'kyknya', 'isu', 'gembar', 'gemborkan', 'rekayasa', 'jabatan', 'tertinggi', 'perpanjang', 'info', 'penjelasan', 'fifaworldcup']",Positif
