Komentar,Sentimen
"['besok', 'libur', 'sewa', 'pacar', 'doyoung', 'nct', 'johnny', 'nct', 'ajak', 'ngobrol', 'kucing', 'lucu', 'sampe', 'bahas', 'dampak', 'dunia', 'cuss', 'rep', 'carrd', 'bfrent', 'zonauang']",Positif
"['bukti', 'warga', 'doyan', 'belanja', 'hantu']",Positif
"['bodoh', 'dek', 'posisi', 'mata', 'dunia', 'nmakanya', 'sekolah', 'baca', 'njadi', 'orang', 'bodoh', 'sampe', 'ngga', 'negara', 'ndan', 'ngga', 'negara', 'hormat', 'karna', 'aman']",Positif
"['perintah', 'jaga', 'kestbilan', 'ekonomi', 'ancam', 'jokowipresidenku', 'pembangunanuntukrakyat', 'presidenjokowihebat', 'jokowimembangunnegeri', 'jokowimajubersamaindonesia', 'jokowibapakinfrastruktur', 'ganjarpilihanjokowi']",Positif
"['bahas', 'mas', 'gimana', 'nasib', 'twitter', 'beli', 'elon', 'musk']",Positif
"['orang', 'waras']",Positif
"['bijak', 'fsikal', 'terap', 'perintah', 'jaga', 'stabil', 'ancam', 'gejolak']",Positif
"['kang', 'emil', 'airlangga', 'hartarto', 'lolos']",Negatif
"['pasuk', 'danske', 'bank', 'unitedstates', 'fed', 'growth', 'inflation', 'banks']",Negatif
"['isu', 'jamaah', 'dunia', 'wejang', 'kendali', 'inflasi', 'papua']",Positif
"['saat', 'negara', 'jokowi', 'tumbuh', 'jokowimajubersamaindonesia', 'nmusiala', 'rawan', 'ziyech', 'taekook', 'morn', 'wendy', 'the', 'ccp', 'balenciagagroomers']",Positif
"['bijak', 'fsikal', 'terap', 'perintah', 'jaga', 'stabil', 'ancam', 'gejolak', 'jokowipresidenku', 'pembangunanuntukrakyat', 'presidenjokowihebat', 'jokowimembangunnegeri', 'jokowimajubersamaindonesia', 'jokowibapakinfrastruktur', 'ganjarpilihanjokowi']",Positif
"['kazimir', 'ecb', 'risiko', 'zona', 'euro', 'tingkat', 'ecb', 'centralbanks', 'recession', 'eurusd']",Positif
"['knot', 'ecb', 'pasti', 'ecb', 'centralbanks', 'eurusd', 'interestrate', 'inflation']",Negatif
"['terap', 'fundamental', 'technical', 'analysis', 'historikal', 'covid', 'investasi', 'aset', 'kripto', 'milik', 'peluang', 'inflasi', 'xbc', 'nbaca', 'lengkap', 'xef', 'kuncicoin']",Positif
"['hebat', 'jokowi', 'kondisi', 'prekonomian', 'dunia', 'dri', 'pda', 'negara', 'kelas', 'amerika', 'udah', 'liat', 'vdeo', 'mhsiswa', 'indo', 'amerika', 'indo', 'tengah', 'pandemi']",Negatif
"['dunia', 'alami', 'dampak', 'sektor', 'industri', 'alami', 'tumbuh', 'capai', 'persen']",Positif
"['zona', 'euro', 'danske', 'bank', 'eurozone', 'growth', 'inflation', 'banks']",Negatif
"['tumbuh', 'persen', 'global']",Positif
"['investasi', 'tingkat', 'bangun', 'kuat', 'pasar', 'domestik', 'ancam', 'krisis', 'global', 'prediksi', 'panas', 'afterb', 'arsjadrasjid', 'kadinindonesia', 'inklusifkolaboratif']",Positif
"['negara', 'parah', 'njustru', 'salah', 'negara', 'tahan']",Positif
"['tunggu', 'sampe', 'setahunn', 'nder', 'dpt', 'gaji', 'aman', 'takut', 'cari', 'info', 'ttg', 'baca', 'seluk', 'beluk', 'bagau', 'sumber', 'liat', 'tiktok', 'langsung', 'nyangkut', 'otak']",Negatif
"['tumbuh', 'jokowi', 'waspada', 'global', 'sulit', 'hitung', 'prediksi', 'noleh', 'kerja', 'keras', 'hindar', 'prankgbk']",Positif
"['tumbuh', 'persen', 'kuartal', 'tiga', 'badai', 'njokowi', 'negara', 'alami', 'sulit', 'untung', 'kendali']",Positif
"['sangka', 'nekonomi', 'tumbuh', 'global', 'nanya', 'forensik', 'jilat', 'shopee', 'sonyejin', 'prankgbk', 'kasad', 'dudung', 'sibirubiru']",Positif
"['selamat', 'tinggal', 'tumbuh']",Negatif
"['yuk', 'join', 'indotelko', 'forum', 'strategi', 'indistri', 'digital', 'hadap', 'global', 'ndaftar', 'seat', 'batas', 'indotelko', 'ict', 'hutindotelko']",Positif
"['kepala', 'negara', 'ungkap', 'negara', 'kuat', 'tahan', 'gejala', 'global', 'waspada', 'tahan', 'angka', 'tumbuh', 'persen', 'nglobal', 'leadership', 'award', 'apresiasijokowi']",Negatif
"['gubernur', 'jawa', 'barat', 'ridwan', 'kamil', 'puji', 'kerja', 'menteri', 'koordinator', 'bidang', 'ekonomi', 'gubernur', 'jabar', 'airlangga', 'hasil', 'lolos', 'ancam', 'bersamajuara']",Positif
"['presiden', 'jokowi', 'negara', 'alami', 'ekonomi', 'tumbuh', 'qatar']",Negatif
"['khawatir', 'jokowi', 'optimis', 'tumbuh', 'persen', 'global', 'nnia', 'ramadhani', 'pidi', 'baiq', 'shopee', 'maroko', 'prankgbk', 'sibirubiru', 'directed', 'tempur', 'smtown', 'sonyejin', 'kapolres', 'taekook']",Negatif
"['ihsg', 'bursa', 'efek', 'bei', 'senin', 'pagi', 'lemah', 'iring', 'tingkat', 'risiko', 'global']",Negatif
"['presiden', 'tumbuh', 'persen', 'global', 'jokowi', 'global']",Positif
"['kondisi', 'uang', 'dunia', 'bagus', 'bagus', 'info', 'waspada', 'kondisi', 'uang', 'pribadi']",Positif
['terpa'],Positif
"['rumus', 'gdp', 'growth', 'gdp', 'konsumsi', 'warga', 'nselama', 'putar', 'warga', 'kasih', 'makan', 'cepat', 'pulih']",Positif
"['rakyat', 'pandai', 'syukur', 'kerja', 'jokowi', 'bawa', 'dunia']",Positif
"['cnbc', 'kabar', 'amerika', 'sinyal', 'dunia', 'batal']",Positif
"['tahan', 'serang', 'krisis']",Positif
"['bijak', 'fiskal', 'perintah', 'jaga', 'kestabilasasi', 'ekonomi', 'redam', 'ancam', 'gejolak', 'global', 'nrelawan', 'jerman', 'offside', 'nbelgia', 'muller', 'kroasia', 'germany', 'qatar', 'jokowipresidenku', 'jokowihebat', 'worldcupqatar']",Positif
"['mudah', 'tanda', 'cikal', 'kena']",Positif
"['kayak', 'statement', 'sakti', 'kebal', 'nkayak', 'sapaa', 'gitu']",Positif
"['xbb', 'xbb', 'jauh', 'nutang', 'negeri', 'uln', 'turun', 'tahun', 'kuartal', 'npemerintah', 'komitmen', 'jaga', 'kredibilitas', 'kelola', 'uln', 'hati', 'hati', 'kredibel', 'akuntabel']",Positif
"['nikah', 'kawin', 'status', 'nikah']",Negatif
"['masyarakat', 'mesti', 'khawtir', 'potensi', 'nselengkapnya']",Positif
"['horee', 'ekonomi', 'kira', 'bagus', 'nmusiala', 'china', 'tidur', 'worldcup', 'germany', 'gavi', 'perintah']",Positif
"['optimistis', 'jokowi', 'tumbuh', 'nmusiala', 'china', 'tidur', 'worldcup', 'germany', 'gavi', 'spain', 'pagi', 'senin', 'jokowi']",Positif
"['analisa', 'nresesi', 'landa']",Positif
"['done', 'moga', 'jadi', 'peluang', 'kuat']",Positif
"['gelombang', 'phk', 'terjang', 'rasa', 'global', 'sindonews', 'bukanberitabiasa']",Positif
"['support', 'umkm', 'anti', 'anti', 'suram']",Positif
"['knp', 'wacana', 'taun', 'tenaga', 'kontrak', 'hapus', 'anggur', 'huf']",Positif
"['tumbuh', 'kuartal', 'negatif', 'persentase', 'malas', 'baca', 'kasih', 'bandingin', 'coba', 'negara']",Positif
"['duduk', 'nberapa', 'pdb', 'njika']",Positif
"['bandar', 'bola', 'menyaup', 'uang', 'rakyat', 'malam']",Positif
"['hebat', 'ngk', 'elu', 'kali', 'biang', 'kerok', 'berita', 'nsumber', 'berita', 'presiden', 'mecancel', 'tunggu', 'skrg']",Positif
"['cobak', 'jaken', 'bahas', 'isi', 'dokumen', 'asli', 'supersemar', 'seteru', 'australia', 'bahas', 'turun', 'adipati', 'cepu', 'munggah', 'gunung', 'lawu', 'nek', 'areke', 'neng', 'random', 'cobak', 'takono', 'bahan', 'bakar', 'ufo', 'iku', 'opo', 'wkwkk']",Positif
"['dear', 'idelisteners', 'nresesi', 'berita', 'hangat', 'besar', 'atensi', 'financial', 'influencer', 'perintah', 'tahan', 'tengah', 'badai', 'global']",Positif
"['lolos', 'kena', 'taper', 'tantrum', 'parah', 'perintah', 'siap']",Positif
"['bri', 'dampak', 'ekonomi', 'kinerjabriq']",Negatif
"['allah', 'enak', 'gua', 'gigit', 'lgsg', 'ken', 'peluk', 'abang', 'dri', 'trus', 'kecup', 'manja', 'ngomongin']",Positif
"['negara', 'udah', 'maju', 'nsementara']",Negatif
"['phk', 'dampak', 'global']",Negatif
"['topik', 'bagus', 'dampak', 'global', 'oerekonomian']",Negatif
"['mikir', 'positif', 'putar', 'uang', 'kebituhan', 'konsumsi', 'nalhamdulillah', 'rakyat', 'hadap']",Positif
"['khawatir', 'jokowi', 'optimis', 'tumbuh', 'persen', 'global', 'kapolres', 'cianjur', 'bibble', 'lawson', 'sheeran', 'firstlove', 'mbappe', 'taekook', 'youth', 'kookie', 'joshua', 'jodohditanganantono', 'redvelvet']",Positif
"['dampak', 'nsimak', 'info', 'sosmaling', 'episode', 'kali', 'nnarahubung', 'ndhissa', 'dhissaashila', 'nzidan']",Positif
"['info', 'sosmaling', 'waspada', 'global', 'nhalo', 'fisika', 'nbeberapa', 'gempar', 'nyata', 'presiden', 'joko', 'widodo', 'kondisi', 'ekonomi', 'gelap']",Negatif
"['kali', 'perintah', 'survei', 'vocal', 'kolega', 'capres', 'njika', 'potensi', 'alternatif', 'isu', 'tunda', 'milu', 'alas', 'uang', 'gbk', 'superman']",Positif
"['kayak', 'minim', 'deh', 'nikah', 'mantep', 'betol', 'gue', 'yaa', 'nikah']",Negatif
"['industri', 'manufaktur', 'geliat', 'ancam']",Positif
[],Positif
"['peran', 'umkm', 'juru', 'selamat', 'atas']",Negatif
"['moga', 'ngga', 'kena', 'dampak', 'amin', 'amin']",Positif
"['bangun', 'infrastruktur', 'kontribusi', 'pulih', 'umkm', 'udah', 'rasa', 'dampak', 'negara', 'aman', 'nusantarabersatu', 'infrastrukturuntuknegeri', 'indonesiamaju']",Negatif
"['perintah', 'pikir', 'solusi', 'holistik', 'sektor', 'industri', 'jaga', 'ancam', 'dunia', 'hadap']",Positif
"['kayak', 'nobar', 'world', 'cup', 'gbk', 'party', 'buzzer', 'nkeliatan', 'brand', 'ambassador', 'udah', 'produk', 'partai', 'kepala', 'negara', 'model', 'nlook', 'this', 'nkelakuan', 'suporter', 'suporter', 'jepang']",Positif
"['rasa', 'dampak', 'global', 'bukti']",Positif
"['narasi', 'tolol', 'bin', 'goblok', 'loe', 'bandingin', 'negara', 'duni', 'bawah', 'pimpin', 'jokowi', 'sgt', 'stabil', 'tumbuh', 'negara', 'tolol', 'pelihara', 'dasar', 'kadrun']",Positif
"['mampu', 'tahan', 'tunjuk', 'mampu', 'bangsa']",Negatif
"['jokowi', 'negara', 'tumbuh']",Negatif
"['phk', 'dampak', 'global', 'lengkapcepatberitanya', 'uang', 'ekonomiindonesia']",Positif
"['kenal', 'sexs', 'bukti', 'orang', 'hajat']",Positif
"['syariah', 'daya', 'tarik', 'isu', 'depresi', 'kapitalisme', 'milik', 'potensi', 'kembang', 'syariah']",Positif
"['negara', 'kena', 'dampak', 'global', 'untung', 'tinggal', 'dampak']",Negatif
"['syariah', 'daya', 'tarik', 'isu', 'depresi', 'kapitalisme', 'milik', 'potensi', 'kembang', 'syariah', 'islamkaffah', 'simak', 'video', 'serba', 'serbi', 'mmc']",Positif
"['orang', 'usaha', 'tambah', 'hasil', 'njadi', 'ndunia', 'ntdk', 'nsemoga', 'manfaat']",Positif
"['google', 'wapres', 'saksi', 'berat', 'ahok', 'sesumbar', 'bebas', 'covid', 'doa', 'qunut', 'kemarin', 'kebal', 'wali', 'doa', 'wirid']",Positif
"['ngiritiknya', 'mas', 'rizal', 'kurang', 'bobot', 'skrg', 'tumbuh', 'saat', 'dunia', 'coba', 'masuk', 'bgmn', 'tumbuh', 'tunggu', 'komennya', 'mas']",Positif
"['hayoo', 'gass', 'jajannyaa', 'disimpen', 'takkut', 'mati', 'pade', 'zinah', 'bangga']",Negatif
"['perintah', 'pikir', 'solusi', 'holistik', 'sektor', 'industri', 'jaga', 'ancam', 'dunia', 'hadap', 'arsjadrasjid', 'uuciptaker', 'inklusifkolaboratif']",Negatif
"['klaim', 'tumbuh', 'negara', 'jokowi', 'sombong', 'puji']",Positif
"['hadap', 'rawan', 'jokowi', 'negara', 'tumbuh']",Positif
"['ekonom', 'iaei', 'atas', 'ancam']",Positif
"['kaca', 'dunia', 'notabene', 'negara', 'alami', 'akibat', 'krisis', 'global', 'nbersyukurlah', 'tahan', 'nsaya', 'menang', 'bodoh', 'sekolah', 'pintar']",Positif
"['hasil', 'sukses', 'tolak', 'ukur', 'dunia', 'aju', 'role', 'model', 'dunia', 'lolos', 'njangan', 'pengaruh', 'orang', 'narasi', 'textbook', 'pengaruh', 'asa']",Positif
"['pamer', 'hasil', 'jokowi', 'negara', 'tumbuh', 'persen', 'beritajogja', 'jogja', 'jogjaistimewa']",Negatif
"['rusia', 'resmi', 'hati', 'hati']",Positif
"['takut', 'kolaps', 'terjang', 'dunia', 'bubar', 'ruu', 'kuhp']",Negatif
"['elo', 'mkn', 'idup', 'nyuk']",Positif
"['harap', 'kuartal', 'indeks', 'umkm', 'tingkat', 'ekonomi', 'tingkat', 'hindar', 'kinerjabriq']",Negatif
"['gelap', 'lho', 'ndi', 'emang', 'udah', 'jadi', 'kondisi', 'gimana', 'nso', 'far', 'aman', 'salah', 'prepare', 'emang', 'jadi']",Negatif
['selamat'],Negatif
"['negara', 'alami', 'bawah', 'pimpin', 'presiden', 'jokowi', 'tumbuh', 'tekan', 'berat', 'pandemi', 'perang', 'rusia', 'ukraina', 'hadap', 'nhasil', 'khianat', 'kerja', 'keras', 'nyata']",Positif
"['arsjad', 'rasjid', 'sebut', 'butuh', 'solusi', 'holistik', 'perintah', 'dekat', 'hadap', 'gelombang', 'phk', 'gerus', 'optimisme', 'dal', 'hadap', 'ancam', 'afterb', 'arsjadrasjid', 'upahminimum', 'inklusifkolaboratif']",Positif
"['global', 'presiden', 'tumbuh', 'persen']",Positif
"['presiden', 'jokowi', 'tumbuh', 'persen', 'global']",Positif
"['anti', 'kebal', 'bps', 'sebut', 'anti', 'san', 'tumbuh', 'triwulan']",Positif
"['negara', 'alami', 'ancam', 'anak', 'muda', 'baik']",Positif
"['jokowi', 'bangun', 'infrastruktur', 'buah', 'hasil', 'hindar']",Positif
"['presiden', 'joko', 'widodo', 'kan', 'capai', 'global', 'sebut', 'capai', 'puji', 'puji', 'pimpin', 'negara', 'pimpin', 'lanjut', 'reputasi', 'global', 'bangun']",Positif
"['beranda', 'andai', 'opung', 'andai', 'bener', 'ogah', 'mampir', 'atap', 'covid', 'udah', 'bebas', 'opung']",Positif
"['amat', 'risiko']",Positif
"['masyarakat', 'jokowi', 'waspada', 'ancam', 'global', 'sulit', 'prediksi']",Positif
"['takut', 'nama', 'perintah', 'pikir', 'matang', 'hadap', 'jokowipresidenku', 'pembangunanuntukrakyat', 'presidenjokowihebat', 'jokowimembangunnegeri', 'jokowimajubersamaindonesia', 'jokowibapakinfrastruktur']",Positif
"['negara', 'alami', 'jokowi', 'ingat', 'mesti', 'waspada', 'baru', 'alami', 'berita']",Positif
"['populer', 'ruf', 'amin', 'selamat', 'ulama', 'doa', 'wirid', 'video', 'amin', 'doa']",Positif
"['jokowi', 'tengah', 'global', 'tumbuh', 'persen']",Negatif
"['negara', 'alami', 'jokowi', 'ingat', 'waspada']",Positif
"['kondisi', 'global', 'negara', 'dunia', 'sulit', 'untung', 'kendali']",Positif
"['jokowi', 'negara', 'tumbuh', 'beritasatu', 'mediainformasi', 'omkamidi']",Positif
['amat'],Positif
"['presiden', 'tumbuh', 'persen', 'global']",Positif
"['jokowi', 'negara', 'negara', 'tumbuh', 'persen', 'sariagri', 'tani']",Negatif
"['harap', 'dunia', 'ramal', 'semangat', 'juang', 'kadinjabar', 'kadinkarasa', 'kamardagangindustri', 'kadinjabardaily', 'informasiterupdate', 'umkmnaikkelas']",Negatif
"['presiden', 'tumbuh', 'global']",Positif
"['aman', 'ancam']",Positif
"['udah', 'brarti', 'tugas', 'utama', 'jalan', 'ngurus', 'negara', 'dijalanin', 'mngkn', 'skrg', 'dah', 'negara', 'kena', 'syukur', 'nikmat', 'skrg', 'tinggal', 'jga', 'tikus', 'koruptor']",Positif
"['amat', 'risiko']",Positif
"['presiden', 'joko', 'widodo', 'jokowi', 'negara', 'negara', 'tumbuh', 'kuartal', 'tiga']",Positif
"['ancam', 'nyata', 'strategi']",Positif
"['presiden', 'jokowi', 'negara', 'tumbuh', 'persen']",Positif
"['orang', 'slowdown', 'masyarakat', 'gapunya', 'duit', 'ngapa', 'udh', 'minggu', 'gua', 'hunting', 'kek', 'org', 'gila', 'beli', 'ginian', 'gabisa', 'miliar', 'itungan', 'detik', 'abis', 'sinting']",Negatif
"['udah', 'duet', 'prabowo', 'prabowo', 'menang', 'telak', 'pilpres', 'putar', 'adem', 'lewat']",Positif
"['aman', 'ancam', 'global']",Positif
"['eks', 'ketua', 'wantimpres', 'aman', 'ancam', 'global', 'baru', 'aman', 'ancam']",Positif
"['global', 'ancam', 'ekonom', 'aman']",Positif
"['pangsa', 'pasar', 'nilai', 'aman', 'ancam', 'global']",Positif
"['aman', 'ancam', 'global']",Positif
"['top', 'news', 'koran', 'rakyat', 'merdeka', 'nwapres', 'kebal', 'doa', 'wali', 'nresesi', 'prediksi', 'manusia', 'urus', 'rezeki', 'allah', 'atur']",Negatif
"['jujur', 'dampak', 'global', 'cari', 'undervalued', 'discount', 'property', 'jual', 'ketemu', 'property', 'agent', 'banyak', 'nawarin', 'cluster', 'barang', 'investor']",Negatif
"['bener', 'bener', 'global', 'nalias', 'nmaret', 'event', 'musik', 'jakarta', 'musisi', 'top', 'tier', 'negeri', 'xaf']",Negatif
"['amat', 'aman', 'ancam', 'global', 'baru', 'aman', 'ancam']",Positif
"['hitung', 'mundur', 'duga', 'saldo', 'tembus', 'triliun', 'uang', 'tunai', 'illegal', 'masuk', 'rupiah', 'palsu', 'lejit']",Positif
"['tinggi', 'nilai', 'produksi', 'komoditi', 'pangan', 'negeri', 'lanyalla', 'lewat', 'sulit', 'npelambatan', 'lanyalla']",Positif
"['percaya', 'aman', 'ancam', 'global']",Positif
"['percaya', 'aman', 'ancam', 'global', 'resesiglobal']",Positif
"['ancam', 'dampak']",Positif
"['amat', 'aman', 'ancam', 'global']",Positif
"['amat', 'aman', 'ancam', 'global']",Negatif
"['milik', 'pangsa', 'pasar', 'aman', 'ancam', 'global']",Negatif
"['eks', 'wantimpres', 'aman', 'ancam', 'global']",Negatif
"['kerja', 'kerja', 'prioritas', 'tangan', 'banjir', 'kendali', 'macet', 'antisipasi', 'pemprov', 'dki', 'galak', 'nmenuju', 'jakarta', 'maju', 'sejahtera', 'makmur', 'warga', 'nsukses', 'jakarta']",Negatif
"['lihat', 'amerika', 'warga', 'gelandang', 'rumah', 'susah', 'makan', 'pongah', 'pakar', 'handal', 'dlm', 'negara', 'jamin', 'pdbnya', 'dunia', 'global']",Positif
"['rakyat', 'cerdas', 'ngene', 'kena']",Positif
"['arsjad', 'rasjid', 'fundamental', 'kuat', 'trenasia']",Positif
"['lapor', 'menteri', 'didik', 'kasi', 'president', 'pusing', 'mikirin', 'gimana', 'thn', 'cengkeram']",Positif
"['faisal', 'basri']",Positif
"['wapres', 'ruf', 'amin', 'kena', 'salah', 'satu', 'wali', 'doa', 'wirid', 'kumparanbisnis', 'dailyupdate']",Positif
"['rakyat', 'sangar', 'ngene', 'mosok', 'enek', 'bingung']",Positif
"['yakin', 'alami', 'gambar', 'proyeksi', 'tumbuh', 'jokowihebat', 'jokowibapakinfrastruktur', 'harigurunasional']",Positif
"['chat', 'topik', 'dampak', 'global']",Negatif
"['bye', 'nekonomi', 'tumbuh', 'npertumbuhan', 'capai', 'global', 'bayang', 'jokowihebat']",Positif
"['berita', 'lintas', 'beranda', 'syukur', 'lahir', 'hidup', 'negara', 'mana', 'negara', 'tahan', 'tengah', 'puruk', 'dunia', 'adh', 'salah', 'negara', 'kenal']",Negatif
"['maruf', 'amin', 'alami', 'wali', 'suka', 'doa', 'wirid', 'via']",Positif
"['sektor', 'umkm', 'perisai', 'hadap', 'tekan', 'maklum', 'gaes', 'serap', 'tenaga', 'kerja', 'umkm', 'khususny', 'sektor', 'mikro', 'kinerjabriq']",Positif
"['saksi', 'podcast', 'baru', 'pekan', 'tema', 'hadap', 'host', 'gilang', 'bhaskara', 'narasumber', 'manulife', 'william', 'soetrisno', 'premier', 'youtube', 'manulife', 'nlink', 'tayang']",Positif
"['didapuk', 'ketua', 'asean', 'bentuk', 'percaya', 'masyarakat', 'asean', 'mampu', 'dlm', 'hadap', 'hadap', 'dunia', 'thn', 'jokowipemimpinglobal']",Positif
"['lapor', 'khusus', 'muncul', 'dunia', 'bangkit', 'umkm', 'sariagri', 'tani']",Positif
"['hadap', 'global', 'ketua', 'dpd', 'produksi', 'komoditas', 'lokal', 'tingkat', 'nsurabaya', 'ancam', 'global', 'prioritas', 'program', 'kerja', 'perintah', 'mitigasi', 'antisipasi', 'cermat', 'lanyalla', 'lanyalla']",Positif
"['jurang', 'bullish']",Positif
"['bisnis', 'saing', 'nbiasanya', 'import', 'barang', 'jual', 'nsekarang', 'orang', 'import', 'barang', 'pabrik', 'luar', 'nterus', 'saing']",Positif
"['rakyat', 'happy', 'happy', 'dunia', 'hadap', 'global', 'suka', 'presiden', 'jokowi', 'banyak', 'keluh', 'kesah', 'kek', 'kek', 'emang', 'presiden', 'jokowi', 'kakek', 'loe', 'diturutin', 'yaa', 'orang', 'ikhlas']",Positif
"['kota', 'bogor', 'kota', 'hujan', 'nkota', 'bekas', 'npenerimaan', 'pnbp', 'gembira', 'ntanda', 'hadap', 'ancam', 'nupdate', 'apbn', 'apbnkita', 'npnbp', 'sda', 'migas', 'npnbp', 'sda', 'non', 'migas', 'npnbp', 'knd', 'npnbp', 'npendapatan', 'blu']",Negatif
"['nanyak', 'nii', 'skrg', 'kyknya', 'isu', 'gembar', 'gembor', 'rekayasa', 'jabat', 'tinggi', 'panjang', 'info', 'jelas', 'fifaworldcup']",Positif
"['wapres', 'ruf', 'amin', 'jatuh', 'negara', 'negara', 'wali', 'alim', 'ulama', 'kerap', 'doa', 'wirid', 'nakibat', 'ganti', 'makan', 'nasi', 'pisang', 'kebal']",Positif
"['perintah', 'pikir', 'solusi', 'holistik', 'sektor', 'industri', 'jaga', 'ancam', 'dunia', 'hadap', 'arsjadrasjid', 'kadinindonesia', 'inklusifkolaboratif']",Positif
"['xad', 'xbc', 'xba', 'xbc', 'xbb', 'xae', 'xae', 'xbc', 'xba', 'xbc', 'xbb', 'xaf', 'iknmajukansektorumkm', 'iknmajukansektorumkm']",Positif
"['ekonom', 'anggur', 'harap', 'tenang', 'larang', 'berisik', 'xbc', 'xef', 'nmenteri', 'uang', 'sri', 'mulyani', 'indrawati', 'tumbuh', 'capai', 'global', 'bayang']",Positif
['iknmajukansektorumkm'],Positif
['iknmajukansektorumkm'],Positif
"['badai', 'pandemi', 'covid', 'hadap', 'mari', 'jaga', 'daya', 'beli', 'produk', 'produk', 'umkm', 'bangsa', 'tahan', 'global', 'umkm', 'jaya', 'nlove', 'tweet', 'dukung', 'umkm', 'tetenmasduki', 'kemenkopukm', 'padiumkm', 'resesiglobal']",Positif
"['bayang', 'skripsi', 'judul', 'pengaruh', 'banyak', 'wali', 'doa', 'wirid', 'bimbing', 'gue', 'langsung', 'gideg']",Positif
"['antisipasi', 'global', 'kader', 'pdip', 'depok', 'cocok', 'tanam', 'kebun', 'rakyat', 'nkader', 'partai', 'demokrasi', 'juang', 'pdip', 'kota', 'depok', 'cocok', 'tanam', 'wilayah', 'tapos', 'minggu', 'november']",Positif
"['perintah', 'pikir', 'solusi', 'holistik', 'sektor', 'industri', 'jaga', 'ancam', 'arsjadrasjid', 'kadinindonesia', 'inklusifkolaboratif']",Positif
"['prestasi', 'jawa', 'kian', 'lejit', 'bawah', 'pimpin', 'ganjar', 'delegasi', 'swiss', 'sepakat', 'kerjasama', 'hadap', 'dunia', 'fifaworldcup', 'nkorsel', 'pagi', 'jepang', 'haji', 'muhammad', 'son', 'kendali', 'imei', 'diogo', 'costa', 'cianjur', 'first', 'love', 'brazil', 'selamat', 'guru', 'japan']",Negatif
"['sayang', 'spesifik', 'isu', 'komjen', 'agus', 'nisu', 'den', 'selingkuh', 'laki', 'ayu', 'dewi', 'isu', 'isu', 'lgbt', 'piala', 'dunia', 'isu', 'hitler', 'mati', 'garut']",Positif
"['ganjar', 'pranowo', 'milik', 'strategi', 'sendiri', 'hadap', 'ramal', 'global', 'nindonesia', 'nargentina', 'nneymar', 'njapan', 'ndiogo', 'costa', 'nbrazil', 'njepang', 'njongdae', 'fifaworldcup', 'jinfesta', 'arigatoindonesia']",Negatif
"['hah', 'nlantas', 'yuk', 'simak', 'informasi']",Negatif
"['layar', 'nasional', 'optimistis', 'hadap', 'ancam', 'global']",Positif
"['maaf', 'mah', 'tetep', 'kena', 'parah', 'eropa', 'masyarakat', 'konsumtif', 'ekspor', 'produk', 'tani']",Positif
"['kebal', 'xbb']",Positif
"['bye', 'nmenurut', 'sri', 'mulyani', 'tumbuh', 'pulih', 'negara', 'nbahkan', 'banding', 'negara', 'maju', 'nyang', 'amin']",Positif
"['kuat', 'doa', 'moga', 'bangkit', 'hindar', 'nsetelah', 'doa', 'langsung', 'belanja', 'semangat', 'kerja', 'makan', 'tidur']",Positif
"['kab', 'kota', 'hrs', 'siap', 'lahan', 'tanam', 'pangan', 'lokal', 'non', 'beras', 'gandum', 'shg', 'kurang', 'impor', 'beras', 'gandum', 'gula', 'rafinasi', 'kedelai', 'jagung', 'dll', 'syukur', 'swasembada', 'ekspor', 'global', 'mempan', 'mandiri', 'pangan', 'lokal', 'ebt', 'biofuel', 'biogas']",Positif
['iknmajukansektorumkm'],Positif
"['jaduh', 'iknmajukansektorumkm']",Positif
"['kadrun', 'kroni', 'dunia', 'hancur', 'bom', 'liat', 'puncak', 'lolos', 'nggak', 'baik', 'tingkat']",Negatif
"['phk', 'negara', 'eropa', 'mual', 'dampak', 'impor', 'barang', 'produksi', 'bbrp', 'pabrik', 'memutarbalikan', 'fakta', 'cebong', 'kadrun', 'emang', 'hobi']",Negatif
"['perintah', 'republik', 'uda', 'ngutang', 'tax', 'amnesty', 'kali', 'terima', 'duit', 'segitu', 'tumbuh', 'rakyat', 'nasional', 'loyo', 'thn', 'thn', 'jalan', 'nyungsep', 'sounding', 'thn']",Negatif
"['bawa', 'bawa', 'dunia', 'main', 'global', 'hindar', 'ancam', 'prestasi', 'bangga', 'org', 'paham', 'coba', 'utang', 'jor', 'joran', 'dampak', 'ekonomi', 'menurtmu', 'sesuai']",Negatif
"['negara', 'udah', 'bahas', 'global', 'atas', 'negara', 'bahas', 'agama']",Negatif
"['sebentar', 'dapat', 'khawatir', 'umkm', 'tulang', 'punggung', 'ekonomi', 'umkm', 'optimalisasi', 'bridukungg']",Negatif
"['kpopers', 'sibuk', 'jual', 'belanja']",Negatif
"['tunjukin', 'bukti', 'you', 'miskin', 'komentar', 'sisi', 'orang', 'syukur', 'lihat', 'negara', 'pandemi', 'perang', 'tahan', 'ngga', 'syukur', 'you']",Negatif
"['waah', 'waah', 'putin', 'ajar', 'hina', 'sistem', 'aman', 'rusia', 'kuat', 'aman', 'hebat', 'sekalee', 'dlm', 'aman', 'negara', 'alias', 'negara', 'calon', 'bangkrut', 'kumpul', 'bal', 'nbuuahahahahahaha']",Negatif
"['pikir', 'sebenernya', 'sikap', 'russia', 'china', 'windfall', 'menyakinkan', 'eropa', 'barat']",Negatif
